FIPS,County,DEM,GOP,MedianIncome,MigraRate,BirthRate,DeathRate,BachelorRate,UnemploymentRate
19077,"Guthrie County, IA",2142.5,3383.5,52465.5,-4.3,10.149999999999999,10.600000000000001,18.9,4.6
24021,"Frederick County, MD",51539.0,55983.5,84984.0,4.85,11.45,6.949999999999999,39.7,5.0
1017,"Chambers County, AL",6308.0,7699.5,35925.0,-0.4500000000000002,11.55,13.5,12.7,7.7
48187,"Guadalupe County, TX",16981.0,34727.0,64912.0,21.1,12.25,6.6,26.35,4.65
51510,"Alexandria city, VA",54790.5,16723.0,84382.0,7.25,18.3,4.7,61.8,3.5
20019,"Chautauqua County, KS",247.5,1376.5,38286.5,-2.9,9.5,17.7,17.25,5.85
48125,"Dickens County, TX",172.0,774.0,35534.0,-14.45,9.45,13.55,15.55,7.8
27101,"Murray County, MN",1727.5,2739.0,51363.0,-6.15,11.1,13.3,18.049999999999997,4.95
19105,"Jones County, IA",4646.5,5215.0,53826.0,-3.4,10.0,10.45,17.049999999999997,4.75
17023,"Clark County, IL",2230.0,5379.0,48670.5,2.2,11.95,12.600000000000001,18.0,7.699999999999999
37003,"Alexander County, NC",4170.5,13016.5,43020.0,1.7999999999999998,9.55,10.25,13.85,6.949999999999999
17055,"Franklin County, IL",5978.0,11677.0,39619.0,-4.3,11.95,13.399999999999999,14.3,9.35
48221,"Hood County, TX",3915.0,19854.0,56968.5,19.35,10.8,12.15,25.1,5.6
17169,"Schuyler County, IL",1400.0,2292.5,48666.0,-6.7,9.35,11.600000000000001,18.0,6.75
38037,"Grant County, ND",259.0,1055.0,39173.0,-2.25,9.25,12.45,17.299999999999997,3.1
49013,"Duchesne County, UT",535.0,5556.5,57176.5,-17.45,21.0,7.7,14.9,6.800000000000001
54091,"Taylor County, WV",1708.0,4264.0,42131.5,2.5999999999999996,10.75,11.399999999999999,16.5,6.199999999999999
48181,"Grayson County, TX",10470.5,33090.5,48967.5,11.450000000000001,12.05,11.05,20.35,5.3
39087,"Lawrence County, OH",8651.5,16305.5,40461.0,-3.3000000000000003,11.45,12.25,14.55,7.5
31157,"Scotts Bluff County, NE",3672.0,9689.5,45097.5,0.5,13.1,11.75,21.799999999999997,4.1
29199,"Scotland County, MO",504.0,1385.5,37382.0,5.550000000000001,18.5,12.75,14.45,4.55
46065,"Hughes County, SD",2617.5,5196.5,59370.5,-0.30000000000000004,13.45,8.45,33.8,2.8499999999999996
35055,"Taos County, NM",11202.5,2708.0,31856.0,0.050000000000000266,9.25,9.0,28.45,9.45
45035,"Dorchester County, SC",23700.0,33700.5,56045.5,14.0,12.35,6.9,26.4,6.199999999999999
47141,"Putnam County, TN",7320.0,18111.5,37269.5,8.100000000000001,11.850000000000001,10.85,24.1,6.45
46025,"Clark County, SD",555.5,1103.0,46949.0,-1.35,13.65,14.1,19.4,4.1
8007,"Archuleta County, CO",2563.0,4032.5,49062.5,19.0,9.5,6.65,37.099999999999994,6.6
42067,"Juniata County, PA",2171.5,7527.5,45883.5,-0.2999999999999998,11.15,10.45,13.2,6.3
1045,"Dale County, AL",4845.5,13451.5,40324.0,-3.0,13.65,9.35,16.95,6.6
48475,"Ward County, TX",808.0,2452.5,54928.0,-0.2999999999999998,16.15,11.15,13.2,5.25
21147,"McCreary County, KY",866.5,4788.0,24448.5,-18.2,13.1,11.0,7.2,10.649999999999999
51045,"Craig County, VA",685.5,1948.0,43244.5,-1.7499999999999998,7.7,10.600000000000001,15.8,5.9
13247,"Rockdale County, GA",22542.0,14567.0,53694.0,-0.6499999999999999,11.55,7.300000000000001,25.95,8.0
29161,"Phelps County, MO",5279.5,12296.0,39868.5,-2.95,11.9,9.65,28.8,5.949999999999999
49023,"Juab County, UT",436.0,3079.5,54821.5,8.2,17.6,6.15,16.700000000000003,4.85
47189,"Wilson County, TN",14512.5,37690.0,64315.5,20.75,11.55,8.05,28.65,5.1
48015,"Austin County, TX",2285.5,9448.5,53710.5,-0.40000000000000013,11.7,9.15,21.5,5.85
8009,"Baca County, CO",370.0,1635.0,35922.5,-4.8,12.149999999999999,18.2,19.1,3.1
29107,"Lafayette County, MO",4848.5,10388.5,49415.0,-3.25,11.05,11.45,18.950000000000003,5.699999999999999
18171,"Warren County, IN",1081.5,2636.5,54623.5,-13.15,11.6,9.65,18.049999999999997,6.1
19151,"Pocahontas County, IA",1240.0,2540.0,48520.0,-11.1,10.649999999999999,12.100000000000001,16.45,3.4
39135,"Preble County, OH",5164.0,14289.0,52097.0,-2.9,10.55,11.5,14.0,6.25
30107,"Wheatland County, MT",225.5,694.0,33872.5,-5.0,11.8,12.75,19.35,5.65
48401,"Rusk County, TX",4193.0,14299.5,45449.5,-1.6,12.100000000000001,9.850000000000001,13.9,6.05
30059,"Meagher County, MT",230.0,699.0,35963.5,8.9,11.3,11.3,22.25,4.75
17201,"Winnebago County, IL",56464.5,53822.0,49678.0,-7.6,12.5,9.55,22.15,8.6
29153,"Ozark County, MO",992.5,3359.5,31736.0,-7.6,9.25,13.5,12.899999999999999,8.75
26029,"Charlevoix County, MI",5536.5,8335.5,48742.5,2.3,9.0,9.65,29.05,8.15
21015,"Boone County, KY",15327.0,37501.0,69513.5,4.95,12.85,6.15,31.200000000000003,5.3
37029,"Camden County, NC",1361.0,3261.0,59489.0,4.3,8.149999999999999,7.75,18.6,6.550000000000001
5083,"Logan County, AR",1860.5,5407.5,36605.5,-7.2,12.7,12.5,11.95,6.3
37073,"Gates County, NC",2558.0,2691.5,45014.0,-4.85,9.75,9.8,13.45,6.4
45009,"Bamberg County, SC",4243.0,2193.5,31207.5,-8.25,9.4,12.149999999999999,18.5,12.5
23005,"Cumberland County, ME",101956.0,57352.5,60465.5,3.9000000000000004,9.55,8.85,44.35,4.45
48173,"Glasscock County, TX",39.0,539.5,63377.0,0.5,12.55,1.85,24.0,4.0
32009,"Esmeralda County, NV",78.5,323.0,44605.0,15.6,6.75,13.15,14.9,5.75
37037,"Chatham County, NC",19602.5,16795.0,59337.0,13.45,9.5,9.5,38.75,6.0
40151,"Woods County, OK",595.5,2835.0,49928.5,-5.7,11.55,10.55,28.15,3.0
53031,"Jefferson County, WA",11986.0,5914.5,50371.5,13.4,6.15,11.35,39.55,8.5
26103,"Marquette County, MI",17084.0,14127.5,47655.0,-3.7,9.899999999999999,9.399999999999999,30.15,6.9
49027,"Millard County, UT",426.5,4133.0,52064.0,-9.8,15.350000000000001,8.55,20.799999999999997,4.0
54095,"Tyler County, WV",692.5,2629.0,40127.5,0.0,9.95,13.55,11.95,9.05
41019,"Douglas County, OR",15461.5,32350.0,41300.5,6.300000000000001,10.149999999999999,13.35,16.55,9.1
49055,"Wayne County, UT",242.0,1023.0,41632.5,-11.25,12.2,11.1,25.85,9.3
48469,"Victoria County, TX",8819.0,20468.5,51335.5,4.95,14.5,9.05,18.450000000000003,5.5
5067,"Jackson County, AR",1838.0,3163.5,32851.0,-7.05,11.9,12.95,9.05,8.5
37021,"Buncombe County, NC",72501.5,54884.0,46842.0,10.45,10.4,9.9,37.150000000000006,5.55
53011,"Clark County, WA",88664.5,88447.5,62512.0,8.8,12.25,7.25,28.15,7.7
24025,"Harford County, MD",45096.5,71878.5,79907.5,2.55,10.7,7.9,34.599999999999994,5.550000000000001
48259,"Kendall County, TX",3334.0,15065.0,76390.0,39.0,9.45,8.7,40.8,4.300000000000001
16063,"Lincoln County, ID",394.5,1162.5,44989.0,3.5500000000000007,13.6,7.5,10.7,6.85
19121,"Madison County, IA",3087.0,4914.0,62096.5,-2.0999999999999996,11.2,9.3,22.799999999999997,4.55
54087,"Roane County, WV",1574.0,3372.5,32977.0,-11.45,10.399999999999999,12.5,11.350000000000001,10.850000000000001
19001,"Adair County, IA",1457.5,2283.0,50166.5,-10.65,10.45,15.100000000000001,15.3,3.6500000000000004
31119,"Madison County, NE",3015.5,10196.0,47723.5,-3.8,14.95,9.75,21.85,3.2
13225,"Peach County, GA",5612.0,5342.5,42028.0,-3.4,11.2,9.5,19.45,9.05
55089,"Ozaukee County, WI",19621.0,33224.5,80997.5,3.6500000000000004,9.350000000000001,8.85,47.4,4.4
33001,"Belknap County, NH",14700.5,18441.5,56406.0,6.1,8.6,10.8,30.799999999999997,4.1
31067,"Gage County, NE",3400.0,5901.5,44877.0,-6.25,10.8,12.65,20.35,4.15
16067,"Minidoka County, ID",1278.5,5164.5,45940.5,-3.0500000000000003,15.350000000000001,8.7,12.600000000000001,4.65
36081,"Queens County, NY",436679.5,120871.5,58108.5,-3.05,13.25,6.1,30.85,6.4
22083,"Richland Parish, LA",3615.5,6801.0,33609.0,-3.35,12.850000000000001,11.15,14.1,8.55
31181,"Webster County, NE",373.0,1287.5,40933.0,-0.55,10.05,15.55,20.55,3.4000000000000004
13307,"Webster County, GA",522.0,614.0,34559.0,-6.0,9.85,6.5,8.85,9.25
51035,"Carroll County, VA",3028.5,9502.0,36583.5,-1.25,8.65,11.95,13.05,6.85
48339,"Montgomery County, TX",39298.0,144005.0,69190.0,24.6,13.45,6.5,33.2,5.4
26039,"Crawford County, MI",2552.0,4049.0,38188.5,-2.75,8.45,11.75,17.3,9.65
19117,"Lucas County, IA",1606.5,2560.5,50514.5,-5.65,10.25,13.45,14.85,3.95
48049,"Brown County, TX",1762.5,11952.0,43536.5,3.4499999999999997,10.95,12.55,17.85,5.55
30095,"Stillwater County, MT",1056.5,3433.5,57449.5,-1.05,8.5,9.8,24.4,4.25
48383,"Reagan County, TX",162.5,692.5,61994.0,-7.0,15.8,8.55,10.8,4.8
13107,"Emanuel County, GA",2676.0,5208.0,30374.5,1.9499999999999997,13.8,11.649999999999999,11.2,10.05
13089,"DeKalb County, GA",238417.5,55919.5,52557.0,7.95,15.3,6.0,41.849999999999994,7.4
37167,"Stanly County, NC",7647.5,20743.0,45961.0,1.7,10.9,11.7,15.7,7.25
42085,"Mercer County, PA",20356.5,27169.0,45538.0,-4.550000000000001,9.9,12.0,21.6,6.8
6051,"Mono County, CA",2562.5,2095.5,54820.5,-4.1,9.85,3.3,31.95,7.8500000000000005
30063,"Missoula County, MT",32560.0,22492.0,45703.0,9.7,10.85,7.2,41.35,4.800000000000001
51063,"Floyd County, VA",2516.0,4980.0,42440.5,5.45,9.100000000000001,9.4,19.5,4.9
39141,"Ross County, OH",11900.0,16207.5,45396.0,-2.95,11.3,11.05,15.8,6.95
19153,"Polk County, IA",123967.5,94725.0,61055.5,6.4,14.95,7.1,35.75,4.3
46007,"Bennett County, SD",480.0,646.0,33878.5,-7.25,22.15,9.3,17.45,5.35
30029,"Flathead County, MT",13383.5,28886.5,47995.5,9.1,11.8,9.0,29.0,7.3
38013,"Burke County, ND",174.0,822.5,58567.0,-4.5,15.35,10.0,20.4,3.25
19107,"Keokuk County, IA",1781.5,3112.5,47273.0,-0.95,12.35,10.15,16.75,4.9
28065,"Jefferson Davis County, MS",3907.0,2452.5,28956.5,-10.45,11.85,13.55,14.3,10.55
20079,"Harvey County, KS",5084.0,8427.5,53236.0,-0.5499999999999999,11.75,11.25,28.4,4.800000000000001
5095,"Monroe County, AR",1440.5,1492.5,30969.0,-29.15,11.7,15.450000000000001,11.3,6.949999999999999
37035,"Catawba County, NC",22502.0,46224.0,45777.5,2.6,11.4,10.25,21.7,7.4
16061,"Lewis County, ID",333.0,1187.5,40563.5,9.799999999999999,10.9,10.7,16.9,5.85
33017,"Strafford County, NH",35455.0,27921.5,61521.0,5.6,9.65,7.949999999999999,34.400000000000006,3.95
19071,"Fremont County, IA",1297.5,2186.0,52343.5,-10.8,10.6,13.25,20.1,4.199999999999999
31059,"Fillmore County, NE",702.0,2036.0,50737.5,0.9499999999999993,10.75,15.4,19.799999999999997,3.0
12069,"Lake County, FL",62193.5,94762.5,45852.0,21.5,9.850000000000001,11.45,21.85,6.8500000000000005
50013,"Grand Isle County, VT",2312.5,1479.0,60258.0,4.25,8.2,9.3,35.8,4.550000000000001
55103,"Richland County, WI",4270.5,3798.0,46969.0,-6.05,10.0,10.2,17.799999999999997,5.05
51163,"Rockbridge County, VA",3796.5,6284.5,48739.5,2.8499999999999996,7.8,11.9,25.0,5.25
51019,"Bedford County, VA",10329.0,29929.5,56309.0,4.3,8.95,9.8,27.6,5.05
19115,"Louisa County, IA",2046.0,2738.0,50231.0,-7.5,12.45,8.8,14.2,4.7
13151,"Henry County, GA",46638.0,45970.0,62499.0,8.399999999999999,11.2,6.449999999999999,27.25,7.45
5113,"Polk County, AR",1383.0,6278.0,32345.0,-3.6999999999999997,11.7,12.5,12.95,6.15
51049,"Cumberland County, VA",2227.0,2615.5,39840.0,-9.299999999999999,10.3,9.600000000000001,16.95,5.9
42007,"Beaver County, PA",33529.0,44099.5,50824.0,-2.45,9.95,12.55,23.15,6.85
6061,"Placer County, CA",46520.5,64836.0,77423.5,11.8,10.100000000000001,8.1,37.150000000000006,6.95
12041,"Gilchrist County, FL",1671.0,6328.5,39868.5,3.05,11.149999999999999,10.55,12.6,7.05
36065,"Oneida County, NY",34068.5,45064.5,49188.5,-3.25,11.2,10.8,23.9,6.5
53049,"Pacific County, WA",4792.0,4464.0,40471.0,5.85,9.7,13.95,17.25,10.0
30047,"Lake County, MT",5209.0,7268.5,36954.5,1.7000000000000002,12.7,9.4,26.45,6.2
26119,"Montmorency County, MI",1667.5,3213.0,35678.5,-1.45,7.85,16.55,11.55,13.149999999999999
31007,"Banner County, NE",36.5,347.0,48779.0,17.9,11.55,3.6,17.15,4.0
28061,"Jasper County, MS",4732.0,4112.5,33333.5,-9.3,13.45,12.25,13.9,8.899999999999999
38021,"Dickey County, ND",700.0,1628.5,52511.0,-6.15,10.75,15.25,25.85,2.3
1049,"DeKalb County, AL",4458.5,20047.5,37386.0,-4.5,12.149999999999999,10.6,12.0,7.55
20115,"Marion County, KS",1274.0,3896.5,48406.0,-3.4,9.1,14.15,23.85,4.5
17181,"Union County, IL",2762.0,5365.5,43265.0,-5.6000000000000005,10.7,12.55,22.05,9.15
19043,"Clayton County, IA",4002.0,4727.5,49022.5,-4.3,10.35,10.0,16.7,4.95
37177,"Tyrrell County, NC",770.0,948.5,32197.0,-38.7,10.15,11.45,8.85,11.0
17009,"Brown County, IL",631.0,1643.5,49153.5,-10.75,9.0,6.65,13.25,4.65
48279,"Lamb County, TX",884.0,3048.0,36175.5,-13.4,14.649999999999999,10.7,15.0,7.25
26079,"Kalkaska County, MI",2773.5,5555.0,44280.5,1.0500000000000003,10.3,12.7,12.45,9.25
51037,"Charlotte County, VA",2327.5,3395.0,35715.0,-4.75,11.149999999999999,12.85,12.8,6.8999999999999995
29019,"Boone County, MO",40427.0,36744.5,49354.5,6.8,12.25,5.550000000000001,46.85,3.9
38057,"Mercer County, ND",888.5,3423.5,72274.5,-9.049999999999999,11.75,9.5,20.700000000000003,4.85
46103,"Pennington County, SD",14598.0,29016.5,50270.5,6.5,14.350000000000001,8.05,29.299999999999997,3.75
54077,"Preston County, WV",2689.0,8671.0,42434.5,2.85,10.25,10.8,14.15,6.4
36097,"Schuyler County, NY",3057.5,4560.5,47546.0,1.15,10.05,10.65,20.15,7.7
18151,"Steuben County, IN",4293.5,9334.5,50241.5,-2.85,11.25,8.95,20.35,5.5
13025,"Brantley County, GA",779.0,5262.0,36989.0,-3.05,11.35,10.4,7.55,9.35
12009,"Brevard County, FL",121248.5,170445.0,48773.0,14.9,9.3,11.8,28.0,7.25
55047,"Green Lake County, WI",3245.0,5994.5,48568.5,-2.45,10.35,12.05,18.3,6.2
34003,"Bergen County, NJ",201360.5,159243.5,87603.0,1.0,10.0,7.5,47.2,5.95
20201,"Washington County, KS",446.5,2218.0,44483.0,-9.4,12.2,11.45,17.9,3.75
30053,"Lincoln County, MT",2292.0,6382.5,36278.5,5.35,9.25,12.85,19.549999999999997,10.75
35025,"Lea County, NM",3972.5,12393.0,50120.5,-8.3,16.6,7.6,12.8,6.9
49009,"Daggett County, UT",83.5,363.0,52847.5,-43.8,7.7,9.100000000000001,15.850000000000001,5.1
29141,"Morgan County, MO",2270.5,6245.0,36015.0,-5.0,13.45,15.2,13.15,7.9
49031,"Piute County, UT",52.5,616.5,38031.0,-6.449999999999999,7.4,12.15,18.15,7.1000000000000005
30021,"Dawson County, MT",1002.5,3161.0,51216.0,-6.800000000000001,11.75,10.850000000000001,19.65,3.55
12063,"Jackson County, FL",6862.5,13824.0,36168.0,-1.8499999999999999,10.25,12.149999999999999,13.8,6.949999999999999
36039,"Greene County, NY",7140.5,10740.5,47816.5,-1.7,8.350000000000001,10.399999999999999,21.1,7.45
19003,"Adams County, IA",791.5,1248.0,44638.5,-17.05,11.15,13.3,16.2,3.3
27075,"Lake County, MN",3560.0,2771.0,56057.5,1.45,10.3,12.1,26.5,6.2
17029,"Coles County, IL",8268.5,12304.0,39079.5,-6.95,9.85,9.6,24.8,7.3500000000000005
40119,"Payne County, OK",8989.0,16555.5,39954.5,2.0,11.25,7.050000000000001,36.65,4.2
48167,"Galveston County, TX",42332.5,71080.0,61871.5,15.8,13.05,7.75,29.15,6.449999999999999
31021,"Burt County, NE",1104.0,2188.0,48803.5,-4.85,11.649999999999999,14.600000000000001,17.3,4.2
21059,"Daviess County, KY",15185.5,26999.5,47827.5,2.5,13.9,10.0,21.4,5.75
26067,"Ionia County, MI",9611.0,15346.5,50539.0,-2.5999999999999996,11.5,7.75,15.15,6.35
16055,"Kootenai County, ID",17544.0,41898.0,49452.5,13.2,11.95,8.75,24.0,6.75
50027,"Windsor County, VT",18492.0,8593.5,54108.5,-4.45,8.65,10.15,35.3,3.8
20025,"Clark County, KS",144.5,802.0,47295.0,10.4,11.649999999999999,15.9,31.1,3.15
28041,"Greene County, MS",1140.5,4418.5,38396.5,1.6,8.899999999999999,9.7,8.649999999999999,9.25
21115,"Johnson County, KY",1486.5,7569.0,35301.5,-5.2,12.45,13.3,12.7,10.3
5001,"Arkansas County, AR",2196.5,3858.5,38816.5,-3.5500000000000003,14.25,13.2,14.7,6.1000000000000005
29219,"Warren County, MO",4567.0,10129.5,51912.0,3.35,12.399999999999999,8.55,17.75,5.85
26091,"Lenawee County, MI",19262.0,24389.5,50582.5,-1.9,10.6,9.8,20.299999999999997,6.5
8047,"Gilpin County, CO",1744.0,1442.0,63459.5,7.1,7.2,5.05,34.1,4.55
47079,"Henry County, TN",3699.0,8835.0,37306.5,5.5,10.4,14.7,16.700000000000003,7.65
26069,"Iosco County, MI",5293.0,7625.0,37032.0,3.25,8.95,16.05,15.4,9.25
21033,"Caldwell County, KY",1556.0,4205.5,38470.0,-4.949999999999999,11.75,12.7,16.3,6.9
31103,"Keya Paha County, NE",59.5,425.0,43230.5,-13.100000000000001,7.5,11.850000000000001,19.35,2.6
54031,"Hardy County, WV",1363.0,4033.5,39207.0,-3.9499999999999997,10.55,11.3,13.35,8.15
29007,"Audrain County, MO",3052.5,6583.5,40516.5,-3.0999999999999996,13.35,11.850000000000001,13.4,5.4
35028,"Los Alamos County, NM",5317.0,4062.5,113392.5,9.05,9.3,6.9,65.25,4.05
48237,"Jack County, TX",308.5,2776.5,45519.5,-9.0,11.100000000000001,10.100000000000001,11.7,5.35
48027,"Bell County, TX",36461.5,50574.5,50192.0,9.4,18.549999999999997,6.199999999999999,23.35,5.95
19015,"Boone County, IA",6487.0,6999.0,55910.0,-3.25,11.399999999999999,11.5,23.65,3.55
41005,"Clackamas County, OR",92100.0,83306.5,69345.5,11.15,10.35,8.1,34.4,6.15
48087,"Collingsworth County, TX",161.0,972.5,36436.5,-10.950000000000001,14.0,13.0,18.549999999999997,4.25
4005,"Coconino County, AZ",25812.0,17970.5,49576.0,5.75,12.15,5.7,34.2,7.3
38093,"Stutsman County, ND",3022.5,6173.5,50127.0,0.4,10.95,11.7,22.9,2.95
18131,"Pulaski County, IN",1613.0,3610.0,44530.5,-14.5,9.55,11.5,12.25,5.95
5041,"Desha County, AR",2290.0,1861.0,31345.0,-11.55,13.6,12.899999999999999,12.0,7.65
42121,"Venango County, PA",6679.0,14091.0,39873.0,-7.0,9.95,12.0,16.75,7.45
17049,"Effingham County, IL",3463.0,13052.0,51564.0,-3.2,13.25,10.35,21.35,5.6
27041,"Douglas County, MN",7446.0,12935.5,54176.5,6.5,11.35,11.35,24.799999999999997,4.25
28143,"Tunica County, MS",2974.0,853.5,30220.5,-22.35,18.75,10.05,17.200000000000003,9.7
47145,"Roane County, TN",5423.5,15291.0,44293.5,2.05,8.850000000000001,12.899999999999999,18.6,7.05
48159,"Franklin County, TX",707.5,3514.5,42547.0,6.949999999999999,10.350000000000001,10.649999999999999,22.8,6.15
31143,"Polk County, NE",469.0,1952.5,54365.5,-1.9500000000000002,9.45,12.0,20.3,2.85
23021,"Piscataquis County, ME",3633.0,4990.0,35845.0,1.0999999999999999,8.1,13.3,18.25,7.25
36057,"Montgomery County, NY",6921.0,9600.5,41613.5,-4.7,11.8,11.65,16.9,8.05
40109,"Oklahoma County, OK",109736.5,145477.0,47352.5,6.300000000000001,16.1,8.95,31.0,4.55
46029,"Codington County, SD",3881.0,7230.0,48877.5,1.5999999999999999,13.65,9.05,20.950000000000003,3.5
5009,"Boone County, AR",3343.5,11684.0,37864.5,4.4,12.8,11.75,15.55,5.65
48257,"Kaufman County, TX",9858.0,27170.5,58703.5,17.15,13.55,7.5,19.6,5.4
37071,"Gaston County, NC",31942.5,58642.0,45244.0,9.6,12.100000000000001,10.399999999999999,19.55,7.9
29147,"Nodaway County, MO",2850.5,5986.0,42609.5,-7.05,9.85,8.9,25.6,5.15
48205,"Hartley County, TX",177.5,1713.5,65809.5,5.699999999999999,9.8,7.7,19.299999999999997,2.65
48375,"Potter County, TX",7367.0,19202.0,38658.5,-7.0,16.200000000000003,9.8,14.95,4.3
29179,"Reynolds County, MO",847.5,2164.5,31790.0,6.05,8.85,11.75,8.65,8.7
37159,"Rowan County, NC",20868.5,40505.0,44185.5,1.85,11.399999999999999,11.0,17.95,8.25
20029,"Cloud County, KS",847.5,2871.0,41307.5,-3.9499999999999997,12.35,14.4,19.85,4.55
47123,"Monroe County, TN",3776.0,12539.0,38057.5,5.25,10.25,11.15,12.0,7.6
27047,"Freeborn County, MN",7684.0,7889.0,46965.5,-1.5,10.899999999999999,11.399999999999999,16.0,4.8
37015,"Bertie County, NC",6187.0,3421.5,32111.5,-25.4,9.2,11.5,12.25,9.0
26139,"Ottawa County, MI",44672.0,89479.5,60081.0,6.9,12.100000000000001,6.4,32.0,5.0
56009,"Converse County, WY",878.5,5281.5,67662.5,-1.0,13.5,9.3,18.4,5.25
31045,"Dawes County, NE",943.5,2497.0,41346.0,-7.85,11.25,9.9,38.05,3.25
48331,"Milam County, TX",2337.0,5909.0,40508.5,-4.5,12.55,11.8,14.9,6.85
35007,"Colfax County, NM",2498.5,2666.0,37523.0,-18.1,10.0,12.8,20.55,6.9
30031,"Gallatin County, MT",22706.5,23705.5,55916.5,18.55,11.95,5.300000000000001,47.85,3.9499999999999997
48011,"Armstrong County, TX",84.0,876.0,52454.0,-2.9499999999999993,10.45,18.7,23.799999999999997,3.65
5047,"Franklin County, AR",1550.5,4832.5,39927.0,-1.25,11.1,13.7,12.2,5.55
37173,"Swain County, NC",2402.0,3266.5,37638.0,-5.25,14.3,12.15,15.65,10.399999999999999
49001,"Beaver County, UT",302.5,1995.5,48076.0,-5.1,17.1,8.15,19.299999999999997,5.5
12033,"Escambia County, FL",57634.0,88520.5,44771.5,7.75,12.899999999999999,10.399999999999999,25.15,6.65
55009,"Brown County, WI",57895.5,65965.0,54774.5,1.8,13.399999999999999,7.5,28.55,5.1
50003,"Bennington County, VT",10528.0,5806.0,50147.5,-3.0,9.2,12.2,33.85,4.85
37105,"Lee County, NC",10478.5,13312.5,45073.5,4.55,13.3,9.149999999999999,20.549999999999997,8.65
37163,"Sampson County, NC",10991.0,14559.5,39448.5,-3.85,13.399999999999999,10.15,12.45,7.4
47027,"Clay County, TN",872.0,1943.5,30014.0,3.7,10.0,16.65,13.95,8.25
42035,"Clinton County, PA",5018.0,8321.0,44345.5,-2.7500000000000004,10.85,10.3,18.1,7.95
48399,"Runnels County, TX",484.5,3172.0,37852.5,-9.95,10.5,13.45,16.0,4.75
19023,"Butler County, IA",2742.0,4511.0,53287.5,-4.4,10.5,11.85,16.5,4.4
40057,"Harmon County, OK",244.0,686.5,32636.5,-18.75,10.8,9.1,20.9,4.25
13019,"Berrien County, GA",1154.5,5122.5,36064.5,-7.3,12.05,10.55,12.4,8.149999999999999
29113,"Lincoln County, MO",6647.0,16220.5,55187.5,2.5,13.399999999999999,8.4,15.05,6.4
19131,"Mitchell County, IA",2355.0,2911.5,52988.5,0.25,10.6,11.95,16.4,3.5999999999999996
29157,"Perry County, MO",1852.0,6288.0,49574.5,1.75,11.6,9.95,16.05,4.35
13033,"Burke County, GA",5066.5,4394.5,34867.0,-14.1,13.899999999999999,10.75,11.3,10.05
20121,"Miami County, KS",4292.0,9782.5,66140.0,-1.5499999999999998,11.3,8.35,25.45,5.25
6071,"San Bernardino County, CA",266306.0,230083.0,53398.5,-1.15,14.55,6.15,19.55,8.6
40125,"Pottawatomie County, OK",6593.5,17033.0,42354.0,5.9,12.600000000000001,11.3,18.15,4.949999999999999
13059,"Clarke County, GA",27450.0,13247.5,34706.0,6.45,11.45,5.55,41.0,7.1
29079,"Grundy County, MO",996.0,3246.0,37779.5,6.7,14.05,12.95,17.8,5.5
30109,"Wibaux County, MT",40.0,440.5,43400.0,19.85,9.2,17.9,19.6,3.55
24023,"Garrett County, MD",2522.0,9645.5,44112.5,-3.1,10.15,11.1,19.25,7.0
36087,"Rockland County, NY",61950.0,55042.0,82937.5,-5.25,15.4,6.45,40.650000000000006,5.75
20033,"Comanche County, KS",121.5,730.5,43874.5,16.299999999999997,12.0,17.15,22.3,3.5
21151,"Madison County, KY",11652.5,22279.5,43102.0,7.95,11.75,8.45,29.55,5.45
8095,"Phillips County, CO",512.0,1714.0,47631.0,-6.3,13.350000000000001,10.55,21.85,3.5
27105,"Nobles County, MN",3263.0,4940.0,51891.0,-2.35,16.55,7.8500000000000005,14.850000000000001,4.05
18173,"Warrick County, IN",8938.5,17241.5,63180.0,3.3000000000000003,10.649999999999999,8.35,28.200000000000003,5.4
35021,"Harding County, NM",208.0,318.5,36138.0,-27.0,7.8,12.05,24.1,6.7
29229,"Wright County, MO",1559.5,6267.0,31535.5,-0.75,13.55,11.9,11.8,7.15
18001,"Adams County, IN",3301.0,9289.0,47230.5,-6.55,19.4,9.1,15.100000000000001,5.3
18093,"Lawrence County, IN",4994.5,12828.0,43722.0,1.2,10.55,11.7,15.05,8.35
16033,"Clark County, ID",55.0,219.0,43523.5,-51.650000000000006,12.149999999999999,9.4,15.7,5.4
31027,"Cedar County, NE",762.0,3382.0,52983.0,1.15,12.4,11.75,17.95,2.7
42031,"Clarion County, PA",4493.5,11386.5,43104.0,-8.7,10.2,10.75,21.0,7.55
5147,"Woodruff County, AR",1228.5,1285.5,29792.0,-12.7,11.5,14.75,10.5,7.85
30061,"Mineral County, MT",606.5,1267.0,36934.0,-18.05,10.95,12.4,14.95,9.25
13065,"Clinch County, GA",768.5,1661.0,33062.0,-10.9,14.55,11.4,12.6,7.8999999999999995
31013,"Box Butte County, NE",1293.5,3172.5,55086.0,-9.45,13.25,11.3,16.85,3.8
20041,"Dickinson County, KS",1772.0,5807.0,49115.0,-3.8,11.3,13.4,20.4,5.2
17177,"Stephenson County, IL",7742.5,9793.5,45885.0,-5.95,10.9,11.45,18.65,7.45
42025,"Carbon County, PA",9978.5,15712.0,49667.0,-0.8,9.05,12.3,15.9,8.0
39091,"Logan County, OH",5663.0,14454.5,49578.5,-5.0,11.65,10.25,15.4,5.65
6033,"Lake County, CA",7699.5,6113.0,38127.5,-3.0,11.45,13.5,16.0,9.75
